Unnamed: 0,item_id,epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,validation_mse,validation_rmse,validation_mae,validation_mape
0,102512,46,14,180,1.3275374127687918,1.7623555823008574,1.0416186656646238,13.613183546406123,1.3275374127687918,48.20238507982658,5.899327127678066,92.5972174224764
0,10489,12,14,180,8.069415061383884,65.11545943288907,6.111275793607422,19.129445821316825,8.069415061383884,97.24608411785864,8.180569467055511,33.98245512778571
0,107682,24,14,180,9.787889566097558,95.80278215812145,7.263051404226073,6.009525571673375,9.787889566097558,860.6230998903567,23.82297807746607,15.227541789530024
0,1078520,40,14,180,2.86150162127018,8.188191528531867,2.1041244460120967,15.067726543245902,2.86150162127018,72.06751925791679,7.288016168268856,42.29411440453322
0,1078600,54,14,180,0.4613981999009125,0.2128882988718024,0.3241197811963892,7.855061772492654,0.4613981999009125,16.51601258212239,3.468182494543921,124.85403709001086
0,1088331,27,14,180,0.6685620520844712,0.4469752174873991,0.487529177063266,13.853403146285896,0.6685620520844712,5.983159095901777,2.0160052791903595,47.61885376485178
0,123853,20,14,180,33.728120355148604,1137.5861026913897,25.83032216147611,19.92984151880868,33.728120355148604,2304.840709175915,39.566205495369154,27.545919858690898
0,123856,27,14,180,8.794131561620254,77.3367499230855,6.881684464924114,11.41565279355862,8.794131561620254,182.96326946107848,10.68681880919208,20.56003663175516
0,12429,56,14,180,1.857094238398021,3.448799010291124,1.2586597381043425,12.740507621440544,1.857094238398021,83.56833062860463,7.332733238398783,63.51062866428154
0,12430,47,14,180,0.7324806561325783,0.5365279116084124,0.5469896586810611,8.718503288310318,0.7324806561325783,65.44963753202411,5.046201357475,61.79903844299892
0,12431,18,14,180,3.647633528921917,13.305230361315356,2.80331029490433,33.640658758311794,3.647633528921917,4.207435556922718,1.7051515029299331,14.710424578041303
0,12432,36,14,180,0.9467903054641716,0.8964118825209393,0.6930594198383211,16.442450609628505,0.9467903054641716,9.16924134951521,2.6102452364970667,68.96753440541352
0,12434,58,14,180,0.7828348507003112,0.6128304034709786,0.5462342303857892,8.991562976764614,0.7828348507003112,21.37832778746332,3.9331593184805262,56.47981765953416
0,12438,43,14,180,0.5407837032412733,0.2924470136913455,0.384390629227651,8.1926617276534,0.5407837032412733,29.69207868836352,3.350696505908572,56.3185047276173
0,12439,26,14,180,0.5596497281332011,0.3132078181995659,0.3785569839309257,9.176725398433092,0.5596497281332011,7.455641556627974,1.810819317443856,36.50032812019703
0,1278,21,14,180,25.486716277448227,649.5727066071444,21.268025961729595,35.29311020827415,25.486716277448227,737.2561566261785,24.028696538759057,36.35808923380933
0,1281,35,14,180,1.6218322397860263,2.6303398140093592,0.9578450360123544,14.286094268504716,1.6218322397860263,161.67742659690833,8.714761096800506,98.0971345440894
0,1287,40,14,180,0.909494049261136,0.8271794256414176,0.6543264565163672,10.4792202918716,0.909494049261136,9.302933924932349,2.4704888591006773,132.51728301526126
0,13122,21,14,180,25.59333115877016,655.0185998024756,19.87462262945815,20.619504311393985,25.59333115877016,456.50080908332177,17.643121106854828,23.016041626838597
0,132861,65,14,180,3.489496198757956,12.176583721146224,2.605291966372657,16.021884022898973,3.489496198757956,302.3620844890062,13.905294216185965,135.29706326072846
0,1362,32,14,180,4.790547584648403,22.94934616078064,3.498792935579882,21.03845251033033,4.790547584648403,54.72279991013962,5.794308593625713,61.86899942070616
